Columna|Capacidad|Ocupado|Lote|Item|Descripcion|Pallet|Parte|Unidades por Cajas|Cajas|Saldo|Cantidad Tot. de Frascos por Pallet|Columna Anterior|Numero de Despacho|Estado|Bloqueado|Usuario|Fecha|Hora|Orden de Venta|Grupo|
A46|24|22|111584|0614606100.05002|FVPI MARTHA EDL|9|1|25|140|0|3500|   |0|F|Nein|hgphjo|15.08.2026|08:38:30|35059|ALMACE|
A46|24|22|111584|0614606100.05002|FVPI MARTHA EDL|10|1|25|140|0|3500|   |0|F|Nein|hgphjo|15.08.2026|08:38:30|35059|ALMACE|
A46|24|22|111584|0614606100.05002|FVPI MARTHA EDL|11|1|25|140|0|3500|   |0|F|Nein|hgphjo|15.08.2026|08:38:30|35059|ALMACE|
A46|24|22|111584|0614606100.05002|FVPI MARTHA EDL|12|1|25|140|0|3500|   |0|F|Nein|hgphjo|15.08.2026|08:38:30|35059|ALMACE|
A46|24|22|111584|0614606100.05002|FVPI MARTHA EDL|13|1|25|140|0|3500|   |0|F|Nein|hgphjo|15.08.2026|08:38:30|35059|ALMACE|
A46|24|22|111584|0614606100.05002|FVPI MARTHA EDL|14|1|25|140|0|3500|   |0|F|Nein|hgphjo|15.08.2026|08:38:30|35059|ALMACE|
A46|24|22|520803|0612200799.99010|FVPI SOLO EDL NAV26|1|1|36|2|0|72|   |0|N|Nein|hgphjo|15.08.2026|08:38:30|34538|ALMACE|
A46|30|15|521316|0612314100.99011|FR ES MAGNAT SELECT 90 ML Q4|30|1|35|89|0|3115|   |0|N|Nein|hgphjo|12.08.2026|18:12:56|34954|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|29|1|35|100|0|3500|B24|0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|30|1|35|100|0|3500|B24|0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|31|1|35|100|0|3500|B24|0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|32|1|35|100|0|3500|B24|0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|34|1|35|100|0|3500|B24|0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|37|1|35|100|0|3500|B24|0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|42|1|35|100|0|3500|B24|0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|47|1|35|100|0|3500|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111531|0614248100.03001|FR. NEW FLORAL 50ML - FLEUR|49|1|35|100|0|3500|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35182|WIESSE|
A47|30|18|111589|0613834100.03001|FR Tarsila 170 ml - Flint|63|1|24|70|0|1680|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|34000|WIESSE|
A47|30|18|111628|0613564100.05001|FR Traducoes Latitude 100ml|41|1|44|60|0|2640|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35957|WIESSE|
A47|30|18|111629|0613564100.05001|FR Traducoes Latitude 100ml|1|1|44|60|0|2640|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35957|WIESSE|
A47|30|18|111637|0614508100.03001|FR ES SALVAJE FLINT 90ML Q4|11|1|30|90|0|2700|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|36468|WIESSE|
A47|30|18|111640|0613653100.05001|FR. LEYENDA|2|1|36|70|0|2520|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35824|WIESSE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|49|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|00:22:46|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|50|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|00:25:09|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|51|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|00:23:27|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|52|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|00:21:49|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|53|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|00:24:15|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|55|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|00:20:46|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|56|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|01:39:29|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|57|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|01:38:43|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|58|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|01:50:17|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|59|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|04:02:06|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|60|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|04:01:44|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|61|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|02:44:54|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|62|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|05:36:56|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|63|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|05:23:05|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|64|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|05:35:18|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|65|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|06:24:23|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|80|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|19:56:41|34621|ALMACE|
A47|24|18|209007|0614994100.70001|FR ES INTENSE CITY 100 ML Q4|82|1|36|70|0|2520|   |0|F|Nein|hgpgj|16.08.2026|23:07:59|34621|ALMACE|
A47|30|18|209097|0614569100.70026|F. FINERY SHE 60ML|4|1|45|70|0|3150|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35928|WIESSE|
A47|30|18|521858|0612202398.99004|FVI OHM BLACK 100ML CP|30|1|39|65|0|2535|   |0|N|Nein|hgphjo|12.08.2026|18:12:56|35996|WIESSE|
A47|30|18|521961|0614763100.99007|FR.  HUMOR CONEXAO PG 75ML|2|1|30|90|0|2700|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35636|WIESSE|
A47|30|18|521961|0614763100.99007|FR.  HUMOR CONEXAO PG 75ML|16|1|30|90|0|2700|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35636|WIESSE|
A48|30|22|110818|0604549100.03003|FR. VICTOR 50ML|8|1|55|60|0|3300|   |3897|F|Nein|hgphjo|12.08.2026|18:12:56|34483|WIESSE|
A48|30|22|110818|0604549100.03003|FR. VICTOR 50ML|9|1|55|60|0|3300|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|34483|WIESSE|
A48|30|22|110818|0604549100.03003|FR. VICTOR 50ML|10|1|55|60|0|3300|   |3959|F|Nein|hgphjo|12.08.2026|18:12:56|34483|WIESSE|
A48|30|22|111507|0614508100.03001|FR ES SALVAJE FLINT 90ML Q4|24|1|30|90|0|2700|   |4004|F|Nein|hgpto|17.08.2026|13:35:51|35547|WIESSE|
A48|30|22|111507|0614508100.03001|FR ES SALVAJE FLINT 90ML Q4|27|1|30|90|0|2700|   |4004|F|Nein|hgpto|17.08.2026|13:35:51|35547|WIESSE|
A48|24|1|111639|0612202399.03001|FR OHM BLUE 100 ML|12|1|39|70|0|2730|   |0|F|Nein|hgpgj|16.08.2026|15:08:55|35891|ALMACE|
A48|30|22|521372|0614248100.99006|FR LB FLEUR DIVINE 50ML Q4|16|1|35|100|0|3500|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|34966|WIESSE|
A48|30|22|521372|0614248100.99006|FR LB FLEUR DIVINE 50ML Q4|17|1|35|88|0|3080|   |0|N|Nein|hgphjo|12.08.2026|18:12:56|34966|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|1|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|2|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|3|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|4|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|6|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|7|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|8|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|9|1|40|110|0|4400|   |4005|F|Nein|hgpto|17.08.2026|13:52:42|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|10|1|40|105|0|4200|   |4005|N|Nein|hgpto|17.08.2026|13:53:41|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|11|1|40|110|0|4400|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|12|1|40|110|0|4400|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|23|1|40|110|0|4400|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35432|WIESSE|
A48|30|22|521481|0614467100.99001|FVPI FEA18 DENDUR DESTINY 75ML|501|1|40|5|0|200|   |0|N|Nein|hgpto|17.08.2026|13:52:33|35432|WIESSE|
A48|30|22|521849|0614206100.99003|FVPI ICONO INTENSE 50ML|24|1|24|90|0|2160|   |4003|F|Nein|hgpto|17.08.2026|12:52:11|35303|WIESSE|
A48|30|22|521918|0612156100.99007|FV I 43N PARALEL 75ML CMY|15|1|24|90|0|2160|   |0|F|Nein|hgphjo|12.08.2026|18:12:56|35616|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|2|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|3|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|4|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:33|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|5|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:33|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|6|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:33|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|7|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|8|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|9|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|10|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|11|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:33|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|12|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:33|35774|WIESSE|
B01|30|13|111457|0614606100.05001|FVI DREAM CIELO 50 ML|13|1|25|140|0|3500|   |0|F|Nein|hgphjo|14.08.2026|17:05:33|35774|WIESSE|
B01|30|13|521606|0606058100.99009|FR CZ FLK NITRO EDT 100 ML|19|1|33|90|0|2970|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35557|WIESSE|
B02|30|6|521748|0612561100.99013|FR ES UPLC IMPREDECIBL 50ML Q4|10|1|35|120|0|4200|   |3996|F|Nein|hgphjo|14.08.2026|17:05:34|35548|WIESSE|
B02|30|6|521771|0613670393.99002|FV I AROM ABSOLUTE MASC 90ML C|2|1|27|120|0|3240|   |4006|F|Nein|hgpto|17.08.2026|13:57:07|35486|WIESSE|
B02|30|6|521796|0611047100.99002|FR MITHYKA 50ML PERU HEINZ Q4|7|1|80|29|0|2320|   |3982|N|Nein|hgphjo|14.08.2026|17:05:34|35835|WIESSE|
B02|30|6|521797|0611047100.99002|FR MITHYKA 50ML PERU HEINZ Q4|2|1|80|60|0|4800|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|36081|WIESSE|
B02|30|6|521797|0611047100.99002|FR MITHYKA 50ML PERU HEINZ Q4|5|1|80|60|0|4800|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|36081|WIESSE|
B02|30|6|521799|0614716100.99002|POTE ELIXIR ANTIEDAD ROSTRO 45|9|1|40|100|0|4000|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35485|WIESSE|
B03|30|12|521748|0612561100.99013|FR ES UPLC IMPREDECIBL 50ML Q4|11|1|35|120|0|4200|   |3996|F|Nein|hgphjo|14.08.2026|17:05:34|35548|WIESSE|
B03|30|12|521748|0612561100.99013|FR ES UPLC IMPREDECIBL 50ML Q4|12|1|35|120|0|4200|   |3996|F|Nein|hgphjo|14.08.2026|17:05:34|35548|WIESSE|
B03|30|12|521748|0612561100.99013|FR ES UPLC IMPREDECIBL 50ML Q4|13|1|35|95|0|3325|   |3996|N|Nein|hgphjo|14.08.2026|17:05:34|35548|WIESSE|
B03|30|12|521771|0613670393.99002|FV I AROM ABSOLUTE MASC 90ML C|1|1|27|120|0|3240|   |4006|F|Nein|hgpto|17.08.2026|13:57:07|35486|WIESSE|
B03|30|12|521771|0613670393.99002|FV I AROM ABSOLUTE MASC 90ML C|5|1|27|120|0|3240|   |4006|F|Nein|hgpto|17.08.2026|13:57:07|35486|WIESSE|
B03|30|12|521771|0613670393.99002|FV I AROM ABSOLUTE MASC 90ML C|7|1|27|120|0|3240|   |4006|F|Nein|hgpto|17.08.2026|13:57:07|35486|WIESSE|
B03|30|12|521797|0611047100.99002|FR MITHYKA 50ML PERU HEINZ Q4|3|1|80|60|0|4800|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|36081|WIESSE|
B03|30|12|521797|0611047100.99002|FR MITHYKA 50ML PERU HEINZ Q4|6|1|80|60|0|4800|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|36081|WIESSE|
B03|30|12|521797|0611047100.99002|FR MITHYKA 50ML PERU HEINZ Q4|7|1|80|60|0|4800|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|36081|WIESSE|
B03|30|12|521799|0614716100.99002|POTE ELIXIR ANTIEDAD ROSTRO 45|10|1|40|100|0|4000|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35485|WIESSE|
B03|30|12|521823|0612200799.99010|FVPI SOLO EDL NAV26|18|1|36|90|0|3240|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35054|WIESSE|
B03|30|12|521823|0612200799.99010|FVPI SOLO EDL NAV26|31|1|36|90|0|3240|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35054|WIESSE|
B04|30|6|111628|0613564100.05001|FR Traducoes Latitude 100ml|7|1|44|60|0|2640|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35957|WIESSE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|184|1|50|60|0|3000|B06|0|F|Nein|hgpgj|18.08.2026|05:41:26|35445|ALMACE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|185|1|50|60|0|3000|B06|0|F|Nein|hgpgj|18.08.2026|05:41:26|35445|ALMACE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|188|1|50|60|0|3000|   |0|F|Nein|hgpgj|18.08.2026|05:42:54|35445|ALMACE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|189|1|50|60|0|3000|   |0|F|Nein|hgpla|18.08.2026|14:16:16|35445|ALMACE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|190|1|50|60|0|3000|   |0|F|Nein|hgpgj|18.08.2026|05:29:18|35445|ALMACE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|194|1|50|60|0|3000|   |0|F|Nein|hgpgj|18.08.2026|08:24:13|35445|ALMACE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|195|1|50|60|0|3000|   |0|F|Nein|hgpgj|18.08.2026|08:25:58|35445|ALMACE|
B04|27|8|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|196|1|50|60|0|3000|   |0|F|Nein|hgpgj|18.08.2026|08:24:45|35445|ALMACE|
B04|30|6|209096|0614569100.70026|F. FINERY SHE 60ML|2|1|45|70|0|3150|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35928|WIESSE|
B04|30|6|209096|0614569100.70026|F. FINERY SHE 60ML|4|1|45|70|0|3150|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35928|WIESSE|
B04|30|6|209096|0614569100.70026|F. FINERY SHE 60ML|6|1|45|70|0|3150|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35928|WIESSE|
B04|30|6|209096|0614569100.70026|F. FINERY SHE 60ML|7|1|45|70|0|3150|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35928|WIESSE|
B04|30|6|521644|0613974100.99001|FR ES CC YOU EDT 90ML|16|0|54|36|0|1944|E30|3982|N|Nein|hgphjo|14.08.2026|17:05:34|35529|WIESSE|
B05|30|11|111631|0613904100.05001|Carpe Diem Fem 100ml - Flint|5|1|50|60|0|3000|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|33997|WIESSE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|83|1|50|60|0|3000|   |0|F|Nein|hgpla|18.08.2026|14:17:39|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|84|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|14:20:23|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|85|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|14:20:05|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|86|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|15:41:16|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|87|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|15:39:37|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|88|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|15:40:47|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|89|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|16:16:20|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|90|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|17:10:58|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|91|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|17:13:26|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|92|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|18:12:11|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|93|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|19:20:23|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|94|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|19:46:45|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|95|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|19:44:51|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|96|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|20:23:34|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|97|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|22:29:04|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|98|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|22:29:23|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|99|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|22:23:59|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|100|1|50|60|0|3000|   |0|F|Nein|hgpgj|15.08.2026|23:33:43|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|101|1|50|60|0|3000|   |0|F|Nein|hgpgj|16.08.2026|01:51:33|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|102|1|50|60|0|3000|   |0|F|Nein|hgpgj|16.08.2026|00:27:40|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|103|1|50|60|0|3000|   |0|F|Nein|hgpgj|16.08.2026|01:39:12|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|104|1|50|60|0|3000|   |0|F|Nein|hgpgj|16.08.2026|04:01:13|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|105|1|50|60|0|3000|   |0|F|Nein|hgpgj|16.08.2026|04:02:50|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|106|1|50|60|0|3000|   |0|F|Nein|hgpgj|16.08.2026|04:02:30|35445|ALMACE|
B05|27|25|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|220|1|50|59|0|2950|   |0|N|Nein|hgpgj|15.08.2026|22:40:41|35445|ALMACE|
B05|30|11|209101|0614569100.70022|FR. DREAMING IN CORAL 60ML|4|1|45|23|0|1035|   |0|N|Nein|hgphjo|14.08.2026|17:05:34|35943|WIESSE|
B05|30|11|521606|0606058100.99009|FR CZ FLK NITRO EDT 100 ML|20|1|33|61|32|2045|   |0|N|Nein|hgphjo|14.08.2026|17:05:34|35557|WIESSE|
B05|30|11|521746|0612775100.99001|FR 60ml YOUTH DEW|8|1|60|40|0|2400|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35507|WIESSE|
B05|30|11|521771|0613670393.99002|FV I AROM ABSOLUTE MASC 90ML C|3|1|27|120|0|3240|   |4006|F|Nein|hgpto|17.08.2026|13:57:07|35486|WIESSE|
B05|30|11|521771|0613670393.99002|FV I AROM ABSOLUTE MASC 90ML C|4|1|27|120|0|3240|   |4006|F|Nein|hgpto|17.08.2026|13:57:07|35486|WIESSE|
B05|30|11|521789|0612787595.99002|FVI DULCE VANIDAD 50ML CMY|2|1|56|100|0|5600|   |4003|F|Nein|hgphjo|14.08.2026|17:05:34|35979|WIESSE|
B05|30|11|521789|0612787595.99002|FVI DULCE VANIDAD 50ML CMY|3|1|56|100|0|5600|   |4003|F|Nein|hgphjo|14.08.2026|17:05:34|35979|WIESSE|
B05|30|11|521797|0611047100.99002|FR MITHYKA 50ML PERU HEINZ Q4|4|1|80|60|0|4800|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|36081|WIESSE|
B05|30|11|521823|0612200799.99010|FVPI SOLO EDL NAV26|30|1|36|90|0|3240|   |0|F|Nein|hgphjo|14.08.2026|17:05:34|35054|WIESSE|
B05|30|11|521934|0614716100.99001|POTE EXTRACTO DIVINO ROSTRO 45|6|1|40|49|0|1960|   |0|N|Nein|hgphjo|14.08.2026|17:05:34|35017|WIESSE|
B06|30|8|111590|0613834100.03001|FR Tarsila 170 ml - Flint|61|1|24|70|0|1680|A01|0|F|Nein|hgphjo|14.08.2026|17:05:34|34000|WIESSE|
B06|30|8|111591|0613834100.03001|FR Tarsila 170 ml - Flint|93|1|24|70|0|1680|B33|0|F|Nein|hgphjo|14.08.2026|17:05:34|34000|WIESSE|
B06|30|8|111628|0613564100.05001|FR Traducoes Latitude 100ml|5|1|44|60|0|2640|B33|0|F|Nein|hgphjo|14.08.2026|17:05:34|35957|WIESSE|
B06|27|24|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|161|1|50|60|0|3000|B07|0|F|Nein|hgpgj|17.08.2026|16:36:36|35445|ALMACE|
B06|27|24|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|162|1|50|60|0|3000|B07|0|F|Nein|hgpgj|17.08.2026|16:36:36|35445|ALMACE|
B06|27|24|111635|0613904100.05002|Fr. Carpe Diem Fem 100ml|164|1|50|60|0|3000|B07|0|F|Nein|hgpgj|17.08.2026|16:36:36|35445|ALMACE|
